id,Volume,DeltaPriceScaled,Zscore,SMA100,SMA200,Date
1101,2777560064,0.0803651007529671,1.4226816340188737,0.5393784636259079,0.3732085220515728,2018-01-06
1102,2395150080,0.3139328341580516,1.5987501842192127,0.5683568541705608,0.38705623731017114,2018-01-07
1103,3315259904,-1.0,0.17668471745902845,0.6001988941431046,0.4024634572863579,2018-01-08
1104,3694700032,-0.376565002795774,-0.4631978910462046,0.6227857030928134,0.4132552668452263,2018-01-09
1105,4833639936,-0.17081416931879811,-0.8465529053958063,0.6417381824553012,0.4221642765402794,2018-01-10
1106,6296119808,-0.032412716146961014,-1.0590792228037795,0.6594606228172779,0.4304833267629147,2018-01-11
1107,3330810112,0.11324066989266751,-1.0807401316496552,0.6769354422390461,0.43874521151185036,2018-01-12
1108,2130169984,-0.033129133225986825,-1.0766737926977688,0.6952200028300285,0.44757492184638975,2018-01-13
1109,1978200064,-0.17339329707936213,-1.3585933072169596,0.7130633418262005,0.456300141364336,2018-01-14
1110,1838460032,-0.1978486992293754,-1.5796989811034323,0.7293348515033722,0.46420381620526313,2018-01-15
1111,5687960064,-0.5500793011826334,-2.2498569744601657,0.743716051876545,0.47126036137342453,2018-01-16
1112,7251210240,0.13518329136168908,-1.61191946908609,0.752709011733532,0.47584191128611564,2018-01-17
1113,9110439936,0.320710615322523,-0.947334274830476,0.7632541614770889,0.48109989121556285,2018-01-18
1114,3697430016,-0.033195217544848,-0.8945165168388176,0.7766126316785812,0.48778554633259774,2018-01-19
1115,2346449920,0.017391080430002648,-0.7311279792779637,0.7894887417554856,0.4942460012435913,2018-01-20
1116,2840750080,-0.21622066539420412,-1.0063512613074397,0.8027908013761044,0.5008655560016632,2018-01-21
1117,2642510080,-0.03775792591409196,-1.1845917321120223,0.8139863120019436,0.5064831411838532,2018-01-22
1118,2977080064,-0.01776577720414195,-1.1679999613236398,0.8249866120517254,0.5119966861605644,2018-01-23
1119,1853440000,0.005543462723714469,-0.9542829225023971,0.8357174818217754,0.5174846360832452,2018-01-24
1120,986067968,-0.05622908424739026,-0.9888252989139786,0.8467266614735126,0.5230897159129381,2018-01-25
1121,2037570048,-0.10100731946237057,-1.218448948014399,0.8575283214449883,0.5284837858378887,2018-01-26
1122,689100992,0.001344546559095935,-1.1065135444897163,0.8675158216059208,0.5335543109476566,2018-01-27
1123,1327360000,0.19364978306475686,-0.125411394878971,0.8775554217398167,0.5387247660011053,2018-01-28
1124,1073680000,-0.08292189385308103,-0.4494254297919953,0.8894459320604802,0.5446959961205721,2018-01-29
1125,1134640000,-0.20897976847628216,-1.8015806001784784,0.9005754716694355,0.5503118009120226,2018-01-30
1126,1264029952,0.03496950924707495,-1.5327679418961548,0.9099193021655083,0.5550507561862469,2018-01-31
1127,1410419968,-0.21860114605711786,-2.784914636430291,0.9195739221572876,0.5600097611546516,2018-02-01
1128,3529760000,-0.08360296961645344,-2.7183921012329937,0.9271327823400497,0.5640821312367916,2018-02-02
1129,1988960000,0.03532338223485342,-1.9263456071241138,0.9339345821738243,0.567616606131196,2018-02-03
1130,1190960000,-0.10769155781366271,-2.3362789028905255,0.9411387321352959,0.571293231099844,2018-02-04
1131,1286179968,-0.14783988360751538,-2.5155732287341794,0.9472679118812084,0.5745298060029745,2018-02-05
1132,2361139968,0.07854876733695172,-1.5855949125085367,0.9521675516664981,0.5770473258942366,2018-02-06
1133,1133369984,-0.05585543851609567,-1.5805502997555096,0.9579036316275596,0.5800162509083748,2018-02-07
1134,947315008,0.08377159630285169,-1.0072684090348378,0.9631154717504978,0.582669125944376,2018-02-08
1135,1690339968,0.1733468541236615,-0.2153995124123063,0.9691625215113163,0.5857201508432627,2018-02-09
1136,4682010112,0.13609697604463147,0.3942523454677809,0.9767655616998673,0.5895322809368372,2018-02-10
1137,2555310080,-0.0696195014693579,0.14381479877129694,0.9854143515229226,0.5939954608678818,2018-02-11
1138,1756290048,0.08211732055545512,0.7727390838162079,0.9933746220171451,0.5981471510976553,2018-02-12
1139,921100032,-0.057672822974955754,0.6764572378909199,1.0021472218632699,0.6026849160343408,2018-02-13
1140,1457600000,0.1273364682437915,1.607055129664891,1.0104007720947266,0.6069922811537981,2018-02-14
1141,1188530048,0.008607383996401229,1.6868402041299417,1.0197570724785328,0.611851026341319,2018-02-15
1142,568339008,-0.007615462311705674,1.3993332792128867,1.0291221325099469,0.616759916394949,2018-02-16
1143,1186729984,0.07444680987475774,1.6377193523903877,1.0383280630409717,0.6216131366789341,2018-02-17
1144,1113650048,-0.0929288727775699,0.8916741880374078,1.0482029831409454,0.6267527717351914,2018-02-18
1145,556304000,0.023441671326289944,0.9138006014460751,1.0573427534103395,0.6314895068854094,2018-02-19
1146,806673024,-0.060714540967548004,0.43928728680325474,1.0666826537251473,0.6363385470211506,2018-02-20
1147,871526016,-0.07339970844071488,-0.23649334637664365,1.0756038638949394,0.6409171321243048,2018-02-21
1148,889707008,-0.07766700808041739,-1.2798573237850213,1.08372334420681,0.6450703973323106,2018-02-22
1149,896403968,0.07128257970057891,-1.0320484274384059,1.0910429744422436,0.6488771174103022,2018-02-23
1150,489920000,-0.047673464111091024,-1.7615040329627742,1.0989019644260407,0.6529762873798609,2018-02-24
1151,360271008,-0.009356843234857627,-1.6366261569689704,1.1061749146878719,0.6567853675037623,2018-02-25
1152,458612992,0.014498084999936937,-1.3247076614149207,1.1133439745008946,0.6605880674719811,2018-02-26
1153,312712992,-0.013221856225747187,-1.2638173680709568,1.120626294463873,0.6644703674316407,2018-02-27
1154,329529984,-0.04420962103599191,-1.604082537246391,1.1277891847491264,0.6683103575557471,2018-02-28
1155,475256992,0.026688408363778542,-1.1180218626504164,1.1344474245607854,0.6719640074670314,2018-03-01
1156,271036000,-0.01817804875997965,-1.1630080509103184,1.1413981844484806,0.6757652824372054,2018-03-02
1157,280852992,-0.0010822456791628654,-1.0382752942881155,1.1481110341846943,0.6794660472869873,2018-03-03
1158,797225984,0.10969405719354744,0.2902728963588063,1.1547650542855263,0.6831989623606205,2018-03-04
1159,1706819968,-0.06052942604652336,-0.228761278475528,1.1623740343749522,0.6874245074391365,2018-03-05
1160,875180032,-0.0347832775930278,-0.7932053821328793,1.1694437842071057,0.6914338573813439,2018-03-06
1161,809598016,-0.058596361184567326,-2.277736214736556,1.1761844745278358,0.6952538774907588,2018-03-07
1162,499496000,-0.05141399421506018,-3.257118587486427,1.1823573043942452,0.6988346423953772,2018-03-08
1163,989203008,0.026052527442728676,-1.7898447064264642,1.1876243543624878,0.7021702522784472,2018-03-09
1164,402670016,-0.06419171914873938,-2.702128764293716,1.193691324442625,0.7054594673216343,2018-03-10
1165,472972000,0.03896688794622024,-1.4289895011889295,1.1991488142311573,0.7082461722195148,2018-03-11
1166,355031008,-0.034252106815382224,-1.7497883485446664,1.2049030439555646,0.7111676470935344,2018-03-12
1167,279679008,-0.009632347840527371,-1.6616183563787355,1.210358603745699,0.7140780969709158,2018-03-13
1168,479148992,-0.09661770471161486,-2.7941062638790144,1.2157301338016986,0.7169375119358301,2018-03-14
1169,888345024,-0.006220202935352456,-2.1590699075557644,1.2202134434878826,0.7193841367959977,2018-03-15
1170,502740000,-0.010803866471312836,-1.8412806632364167,1.2247251236438752,0.7218555068969726,2018-03-16
1171,319824000,-0.05498254743356358,-2.08345509790428,1.229292283654213,0.7241792669147253,2018-03-17
1172,923606016,0.026793118507182828,-1.4957509866510408,1.2334426137804986,0.726275726929307,2018-03-18
1173,1096930048,0.08481088060573701,-0.40997157647465404,1.2375091338157653,0.7284295818954706,2018-03-19
1174,814275968,-0.02970266786205273,-0.7654876388522287,1.2425528538227082,0.7308968319743872,2018-03-20
1175,527324000,-0.021370788471321244,-0.8835632438805285,1.2472776037454605,0.7332034769654274,2018-03-21
1176,449041984,-0.03350599777599334,-1.230193848516589,1.251697333753109,0.7355384520441294,2018-03-22
1177,387164000,-0.021972510499918017,-1.3663015737100948,1.2545893535017967,0.7377081119269132,2018-03-23
1178,390740000,-0.005454321152447458,-1.2619811694756395,1.2563104635477067,0.7398991418629884,2018-03-24
1179,229352000,0.003574136883615924,-1.0899382354109293,1.254080483317375,0.7420295217633247,2018-03-25
1180,384504992,-0.04763273620085849,-1.8298199957559116,1.2529374235868453,0.7441079668700695,2018-03-26
1181,351380992,-0.02326424215606725,-2.1267954029764318,1.2513456332683563,0.7459870818257331,2018-03-27
1182,258298000,0.0005410899944925355,-1.9669366385237594,1.2498411428928375,0.7478190767019988,2018-03-28
1183,420550016,-0.07302061042466335,-3.010503132208105,1.2478370928764344,0.7496591115742922,2018-03-29
1184,518219008,-0.004081067985655367,-2.2524077100031317,1.2450396329164506,0.7511515117436648,2018-03-30
1185,293208000,0.0019132264282621216,-1.7636408973778783,1.24237564265728,0.752627131715417,2018-03-31
1186,297868992,-0.03171071806196108,-1.8590739328461021,1.2355685722827912,0.7541423816978932,2018-04-01
1187,262342000,0.016113800612968188,-1.3473200436128638,1.229036581814289,0.7555638966709375,2018-04-02
1188,578238976,0.062280726186522264,-0.4390025693071626,1.2223000618815423,0.7572465017437935,2018-04-03
1189,415257984,-0.05834286278845871,-1.1751629575480262,1.2174410024285316,0.7591299318522214,2018-04-04
1190,358755008,-0.00677682865689337,-1.1488863199187973,1.2112341120839119,0.7607426769286394,2018-04-05
1191,218156000,-0.02022347667105302,-1.3572943282175576,1.204297222495079,0.7623297169059515,2018-04-06
1192,209076000,0.012140727279606826,-0.9922923476385672,1.1950651329755784,0.7637630319595337,2018-04-07
1193,137548000,0.013413605854729062,-0.6309609784281133,1.1856350034475327,0.7652821619808674,2018-04-08
1194,271775008,-0.010300187033074216,-0.7624044664179078,1.1684929823875427,0.7668737618625164,2018-04-09
1195,154495008,-0.00022374074556775233,-0.6681206269099796,1.151821332871914,0.7684742668271065,2018-04-10
1196,341707008,0.05173032526622915,1.1972896432521978,1.1337349426746368,0.7700663717836141,2018-04-11
1197,1346739968,0.09927697448908808,5.951216286496184,1.1152197021245955,0.7718744918704032,2018-04-12
1198,1245170048,0.008810169575252566,3.2717564352605266,1.096698071360588,0.7741392417252064,2018-04-13
1199,626268032,-0.005726475559049689,2.2028665227735362,1.0720252406597137,0.77642224162817,2018-04-14
1200,609636992,0.05251607832791696,2.6501384672898003,1.0463807809352874,0.7786525667458772,2018-04-15
1201,531996000,-0.020938744171967425,1.7507197592463508,1.0227190196514129,0.7810487416386604,2018-04-16
1202,442352992,-0.00876937597484224,1.3794547696903632,0.9984122890233994,0.78338457159698,2018-04-17
1203,624049024,0.057176862132607975,1.8800861683052084,0.9712035191059113,0.7857012066245079,2018-04-18
1204,878328000,0.08807633934389701,2.5524287897612483,0.9537307399511338,0.7882582215219736,2018-04-19
1205,2344069888,0.14690195924896682,3.3626343061401123,0.9406327003240585,0.7911854413896799,2018-04-20
